,album_name,album_uri,artist_name,artist_uri,duration_ms,pid,pos,track_name,track_uri
607,Something To Be,spotify:album:07hC5JSKAodpBIVR6A772E,Rob Thomas,spotify:artist:3aBkeBhwadnWMWoVJ2CxJC,247826.0,0.0,0.0,Streetcorner Symphony,spotify:track:20117nklRrpujknMRpueYQ
608,An Introduction To Ellie Goulding EP,spotify:album:2zRzPgu8WPe2uLtppHv5uD,Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,244266.0,0.0,0.0,Lights,spotify:track:11ozIUBoXAgRTVWelDn4pL
609,It's Strange,spotify:album:14qZ1kKG6UoQnBupQTtYRq,Louis The Child,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,245581.0,0.0,0.0,It's Strange,spotify:track:2Th9BGKvfZG8bKQSACitwG
610,I Told You,spotify:album:5tBOCi2TekXZ1IbrmlBZO4,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,339520.0,0.0,0.0,To D.R.E.A.M.,spotify:track:6w2VaBGWcColW05nZROWvS
611,EVOL,spotify:album:3jJKDKdlwRS584zUlHV2Ly,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,313546.0,0.0,0.0,Low Life,spotify:track:7EiZI6JVHllARrX9PUvAdX
612,White Ladder,spotify:album:0rK8K0z9sYhEhCW51v9jrp,David Gray,spotify:artist:7J2lZBANizgPNfUzux31PV,245533.0,0.0,0.0,This Year's Love,spotify:track:1dQOMZz9SkT7ig0w65lQWC
613,NSFW,spotify:album:635ywJQ35EchqQ8wYdFPXp,Ninja Sex Party,spotify:artist:3jsyANBBy6gOZUSQhiGclx,56680.0,0.0,0.0,Introduction,spotify:track:2abV1MZUL1gsLyCYZQuXnh
614,Salute (The Deluxe Edition),spotify:album:06haetPrpbIFCY1FUWzVel,Little Mix,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,224333.0,0.0,0.0,Move,spotify:track:0gsIQwgHmi1DGv1n2IipUr
615,Torches,spotify:album:7Kmmw7Z5D2UD5MVwdm10sT,Foster The People,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,239600.0,0.0,0.0,Pumped Up Kicks,spotify:track:7w87IxuO7BDcJ3YUqCyMTT
616,Graduation,spotify:album:3SZr5Pco2oqKFORCP3WNj9,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,195093.0,0.0,0.0,Good Morning,spotify:track:27eO3EGKIUU7yug1eOxUZu
617,Brass,spotify:album:1U4dTr54u5VaLinjDIJhVh,Royal Bangs,spotify:artist:2D4mOa28iV3EbMHeHaK8xj,198505.0,0.0,0.0,Better Run,spotify:track:6PUjkatQMlDMDONhLrMsTl
618,Manners,spotify:album:6H51jH1SuzV6ca1VxW2Tmv,Passion Pit,spotify:artist:7gjAu1qr5C2grXeQFFOGeh,297613.0,0.0,0.0,Swimming In The Flood,spotify:track:4jmADw2rRriDjzSruTySZ7
619,Songs for Dads,spotify:album:3MFTbUnA8C9T6KCBb0gpH5,The Walters,spotify:artist:027TpXKGwdXP7iwbjUSpV8,160253.0,0.0,0.0,I Love You So,spotify:track:1175r6ZmkUjX8dRJLz9Ohk
620,Closer,spotify:album:0rSLgV8p5FzfnqlEk4GzxE,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,244960.0,0.0,0.0,Closer,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
621,It Is Well,spotify:album:23nxQxj7M00ktsNdLE2e1D,Kutless,spotify:artist:3lLT23km6QvzYCojCXAYtX,233560.0,0.0,0.0,What Faith Can Do,spotify:track:58nLgrkgVsVA4w5dWsFgR2
622,Anything Goes,spotify:album:5NG7WZaCZZ12M5LJm0JcVc,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,218866.0,0.0,0.0,Anything Goes,spotify:track:46ZfPS5VpSQVU5gb82hg3K
623,Talk That Talk,spotify:album:1Kw1bVd07oRqcjrcjQKC8T,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,200013.0,0.0,0.0,You Da One,spotify:track:3Yt9lRtS5V4nbJnwcgFgvC
624,All The Right Reasons,spotify:album:3eZd2XbhLyPcgbgcsLTZh3,Nickelback,spotify:artist:6deZN1bslXzeGvOLaLMOIF,258920.0,0.0,0.0,Photograph,spotify:track:3hb2ScEVkGchcAQqrPLP0R
625,Native,spotify:album:1Cm6wsvnTlOXrfI9PkD8i4,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,234546.0,0.0,0.0,I Lived,spotify:track:7pzdiluN2tVrxsFGyM2Asc
626,Sirens,spotify:album:7MQaCAAj19jwc9WKNZTcJG,Gorgon City,spotify:artist:4VNQWV2y1E97Eqo2D5UTjx,198880.0,0.0,0.0,Ready For Your Love,spotify:track:5wGLQvq6JoxYZX7V3ymPS5
627,Love Always,spotify:album:5cmtcMzuUZq8vxS5T7NVPu,K-Ci & JoJo,spotify:artist:05RZIdfz59ZW2FvFuwnmNK,331240.0,0.0,0.0,All My Life,spotify:track:5GorFaKkP2mLREQvhSblIg
628,Slippery When Wet,spotify:album:5uU2uM1RGHfzlA12opjqol,Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,222706.0,0.0,0.0,You Give Love A Bad Name,spotify:track:3KYiA4vq6RPO1dE2XROXd8
629,Goodbye Yellow Brick Road,spotify:album:5zbzqL7RTp3KlJ2kIqbi72,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,200173.0,0.0,0.0,Candle In The Wind,spotify:track:0j1I5GxKZMev1FFs8l18pZ
630,Outlandos D'Amour,spotify:album:3D9JqZG5Q1ptOJr8ZQ0j7I,The Police,spotify:artist:5NGO30tJxFlKixkPSgXcFE,191500.0,0.0,0.0,Roxanne - Remastered 2003,spotify:track:3FmAUR4SPWa3P1KyDf21Fu
631,Brick,spotify:album:5mHuY5imdO4ZNW1gRF73zR,DaVIP,spotify:artist:2ssNiQ5EWRHl1otPL1RSW7,314151.0,0.0,0.0,Brick - Imetic Remix,spotify:track:6EEcPXwIYlMdrHLzGpxM0Y
632,RECHARGED,spotify:album:2FUsvD1bw53HGOjAg56vRD,Linkin Park,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,229439.0,0.0,0.0,A LIGHT THAT NEVER COMES,spotify:track:3BnBKNItMng824sLx0pUfy
633,idfc (Tarro Remix),spotify:album:5MFT04PfB35yd22G4s50Mo,blackbear,spotify:artist:2cFrymmkijnjDg9SS92EPM,248633.0,0.0,0.0,idfc (Tarro Remix),spotify:track:44UQpKpI54KOZLAFaDAr9X
634,My Father and the Hunter,spotify:album:5S8KyDGCeO2StUDJZcXmt8,The Strumbellas,spotify:artist:6ujr1NkqbZpYOhquczUUfl,190880.0,0.0,0.0,Windsurfers,spotify:track:3s0kJEfFax1QVfwcNaC2UJ
635,Good Love!,spotify:album:7tb1wrlQdEdfvIYAdUbJLL,Johnnie Taylor,spotify:artist:4OGuNAnRFWZOgOA2d51taz,267306.0,0.0,0.0,Sending You A Kiss,spotify:track:1JP9UmexB1NZeISCpuMASi
636,El Karma,spotify:album:4OGTFgqeWBWK6FWJYAA8Ap,Ariel Camacho y Los Plebes Del Rancho,spotify:artist:2Lxa3SFNEW0alfRvtdXOul,209120.0,0.0,0.0,Te Metiste,spotify:track:0nNTCEOzFlBTlDCx5IfLWP
637,The Emancipation of Mimi,spotify:album:43iBTEWECK7hSnE0p6GgNo,Mariah Carey,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,201400.0,0.0,0.0,We Belong Together,spotify:track:3LmvfNUQtglbTrydsdIqFU
638,Tattoos,spotify:album:1OdcBxCNY52OXH0r4odXqP,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,217306.0,0.0,0.0,Trumpets,spotify:track:6jizk5lOUnfpaZXYMdfeC6
639,Regulate… G Funk Era,spotify:album:2VMGv3inRLPM4GOMXf37qu,Warren G,spotify:artist:2B4ZHz4QDWJTXPFPgO5peE,248866.0,0.0,0.0,Regulate,spotify:track:7nYvUtkQMx1v80S2FH2s9J
640,Weezer,spotify:album:33CmI2lR8PnQwz6133Mc7l,Weezer,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,256880.0,0.0,0.0,Say It Ain't So,spotify:track:4YPhn26bIFm2KUkL1VLzQG
641,12 Inches Of Snow,spotify:album:6bNWz7bHK8M0xPfAPmFSRW,Snow,spotify:artist:3uZFBSsMiooimnprFL9jD1,270160.0,0.0,0.0,Informer,spotify:track:2LjiPAQOVazT8sRyXL3XRs
642,Intense,spotify:album:0ZPZ7Kgx8P2I7fp9VTDKXu,Armin van Buuren,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,244066.0,0.0,0.0,Alone,spotify:track:5oEBf40CM525T1IvK1sWh2
643,Scream,spotify:album:2X8UOIkZQdcz2Hi5Ynt2uk,Rockwell,spotify:artist:3xs0LEzcPXtgNfMNcHzLIP,237760.0,0.0,0.0,Somebody's Watching Me - Single Version,spotify:track:6A4Jc8npNo79BOgsrPptLA
644,Moodring,spotify:album:7saBQaFrx579Dx6wUs5BFI,Mýa,spotify:artist:6lHL3ubAMgSasKjNqKb8HF,209533.0,0.0,0.0,My Love Is Like...Wo - Main Mix/Album Version,spotify:track:2ZqprVgnllancjXke8wLc5
645,Rage Valley EP,spotify:album:2KZKR8bLDZPUxOE6JhTh4X,Knife Party,spotify:artist:2DuJi13MWHjRHrqRUwk8vH,246770.0,0.0,0.0,Centipede,spotify:track:0u2AIKDVafHwCFQ9LDnqxH
646,Fetty Wap,spotify:album:2gKQvajkEEaDtkqJ8FJ4uw,Fetty Wap,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,312240.0,0.0,0.0,Again,spotify:track:3ESSGgWzRf1xvP7G5hHMhB
647,4,spotify:album:1gIC63gC3B7o7FfpPACZQJ,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,236093.0,0.0,0.0,Run the World (Girls),spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0
648,Glitterbug,spotify:album:0XOseclZGO4NnaBz5Shjxp,The Wombats,spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB,237880.0,0.0,0.0,Your Body Is A Weapon,spotify:track:7AEYH4Lyjan39yV8PHvAVm
649,A Night At The Opera,spotify:album:1TSZDcvlPtAnekTaItI3qO,Queen,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,354320.0,0.0,0.0,Bohemian Rhapsody - Remastered 2011,spotify:track:1AhDOtG9vPSOmsWgNW0BEY
650,Songs In The Key Of Life,spotify:album:2HVx2tiZnLX8xeaUthed1e,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,425866.0,0.0,0.0,Love's In Need Of Love Today,spotify:track:2qRpAQoH3aaDTppBN7j0JL
651,Skrillex and Diplo present Jack Ü,spotify:album:6bfkwBrGYKJFk6Z4QVyjxd,Jack Ü,spotify:artist:1HxJeLhIuegM3KgvPn8sTa,250285.0,0.0,0.0,Where Are Ü Now (with Justin Bieber),spotify:track:66hayvUbTotekKU3H4ta1f
652,Matches,spotify:album:7AkKHgxhTKZm8cdJ7V0Aq6,Cash Cash,spotify:artist:1LOB7jTeEV14pHai6EXSzF,187600.0,0.0,0.0,Matches,spotify:track:7nwGvxqSrgAuty1tlPGCFz
653,Stoney,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,233813.0,0.0,0.0,Broken Whiskey Glass,spotify:track:5BoOzegGrg5XFRR8UBDtkF
654,Body Like A Back Road,spotify:album:2N7kidh1wA9EoLdf16QWrz,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,165386.0,0.0,0.0,Body Like A Back Road,spotify:track:7mldq42yDuxiUNn08nvzHO
655,The Very Best Of Kool & The Gang,spotify:album:52ZOtET6twyVA0ZBlDG2RP,Kool & The Gang,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,212906.0,0.0,0.0,Get Down On It - Single Version,spotify:track:1OsCKwNZxph96EkNusILRy
656,Savage Mode,spotify:album:4I3EcXD4e3KcEoDJfFEZ5b,21 Savage,spotify:artist:1URnnhqYAYcrqrcwql10ft,235040.0,0.0,0.0,No Heart,spotify:track:4gmmRb6bZJffOOiww1JGTO
657,The Freewheelin' Bob Dylan,spotify:album:0o1uFxZ1VTviqvNaYkTJek,Bob Dylan,spotify:artist:74ASZWbe4lXaubB36ztrGX,217400.0,0.0,0.0,"Don't Think Twice, It's All Right",spotify:track:2WOjLF83vqjit2Zh4B69V3
658,Hands Of Love,spotify:album:59ZRjqjHEKcBvKKbCn7PmT,Miley Cyrus,spotify:artist:5YGY8feqx7naU7z4HrwZM6,229386.0,0.0,0.0,Hands Of Love,spotify:track:1ML2r3gzmd9776dmnlGYlh
659,Hybrid Theory,spotify:album:6hPkbAV3ZXpGZBGUvL6jVM,Linkin Park,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,219000.0,0.0,0.0,In The End,spotify:track:60a0Rd6pjrkxjPbaKzXjfq
660,Conway,spotify:album:0D5wAbq2sWWgBVgnJp0A9o,Conway,spotify:artist:4EJu8ygjpi1ewLzrkiFWGX,224986.0,0.0,0.0,Big Talk,spotify:track:4tDsERgz1ARU2PzBBxvmLZ
661,Haywire,spotify:album:4AwUix40p2isD6wvEBPpQ8,Josh Turner,spotify:artist:7vCtweS8UVAXTyau2j0rDT,212693.0,0.0,0.0,I Wouldn't Be A Man,spotify:track:3ga3cmO4mb9dMhysyJUEaH
662,Until The Whole World Hears,spotify:album:6GH2hcSeIDNfnNTQfjTy2i,Casting Crowns,spotify:artist:6eJqAWJdd8JhAN1pQGie4r,280880.0,0.0,0.0,Glorious Day (Living He Loved Me),spotify:track:0co8dS1eYzTanYw3N5BEvM
663,Now Or Never,spotify:album:3jliDnhfFupNVHNdOI4sKh,Tank,spotify:artist:4mwXUEKaW4ftbncf9Hi58l,236280.0,0.0,0.0,I Can't Make You Love Me,spotify:track:2XZt5ACXfEiF9QyxMnwaIr
664,Acoustic,spotify:album:33oxbqzo7poSO2IbSMqrPS,Pvris,spotify:artist:6oFs3qk4VepIVFdoD4jmsy,225099.0,0.0,0.0,Waking up (Acoustic),spotify:track:4Zv8db41aWJTqOMkyid0uC
665,Songs About Jane: 10th Anniversary Edition,spotify:album:5zClcGCSWj926AMjvBNSLc,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,259453.0,0.0,0.0,She Will Be Loved - Radio Mix,spotify:track:4llK75pXNWZz6KAho2Gp16
666,4x4=12,spotify:album:791GBXI2YhfSdzn0ARQzlj,deadmau5,spotify:artist:2CIMQHirSU0MQqyYHq0eOx,375048.0,0.0,0.0,Animal Rights,spotify:track:2sduRP2wX0dG7waoyGPOGf
667,Dance Floor Filth 2,spotify:album:6GO3f2Bc5YoVcS2IALtfDC,3LAU,spotify:artist:4YLQaW1UU3mrVetC8gNkg5,221309.0,0.0,0.0,Set Fire - 3LAU Bootleg,spotify:track:6UL49qNyrff5wfkhCpz008
668,Laleh,spotify:album:64o8Xiysec8ro1PqcgYWuh,Laleh,spotify:artist:62QZPjYQMoo5g56FP9Webq,215906.0,0.0,0.0,Live Tomorrow,spotify:track:3eOYmWvienEIgHJFAWE3ZD
669,Dancing On My Own,spotify:album:5Hq4LcmCQ6BP3kM8J5lgga,Calum Scott,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,260004.0,0.0,0.0,Dancing On My Own,spotify:track:02WacdrRpm4zlP8H7X6bnQ
670,No Matter Where You Are,spotify:album:1hwhGQoccUo1mO5TPRxE0D,Us The Duo,spotify:artist:3QGKsAfhZdldQCLuLjk6zl,216240.0,0.0,0.0,Make You Mine,spotify:track:1ZWFt1f25IDDHsyx2rlcSV
671,Beauty Behind The Madness,spotify:album:28ZKQMoNBB0etKXZ97G2SN,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,249040.0,0.0,0.0,Often,spotify:track:5SqSckut3FcoQKmGkMWgp1
672,Wings,spotify:album:17FnTn4P3Bkyf6mbNQDhhy,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,294463.0,0.0,0.0,BTS Cypher 4,spotify:track:1QWxddJmOhQb1vDdyTipMR
673,Hello,spotify:album:1qNZzOVUP0Pu7p7No2WlwW,Lyrica Anderson,spotify:artist:6yqadcG6z5djW3lDuP7Abh,245052.0,0.0,0.0,Panties,spotify:track:468u0PIc2UinY0ibusbevA
674,Automatic For The People,spotify:album:3ImeTxETbPlg8S6cFNlova,R.E.M.,spotify:artist:4KWTAlx2RvbpseOGMEmROg,314173.0,0.0,0.0,Man On The Moon,spotify:track:3ZSkJEf6bXoYzkJ4uXTL9s
675,Anahata Yoga Dub,spotify:album:7Mssy8GnDSivm4KME4WNYZ,Desert Dwellers,spotify:artist:6EN5zX1Q2W7qcesyatdUfO,558000.0,0.0,0.0,Union - Groove Mix,spotify:track:3Ko5oOHlziMVcfr5Ne1gkM
676,"Indigo Girls/Strange Fire/Nomads, Indians, Saints (3 Pak for Costco Only)",spotify:album:0HX6Lqi58R0eCWR5LKIrkP,Indigo Girls,spotify:artist:4wM29TDTr3HI0qFY3KoSFG,229600.0,0.0,0.0,Hammer And A Nail,spotify:track:5oVitPJChunpASGxqDvl8i
677,Delta Spirit,spotify:album:7azn6b0REXVeI7x6I8ebQi,Delta Spirit,spotify:artist:1xVWSPiw5B0OduIC0DSu3V,219520.0,0.0,0.0,California,spotify:track:4Y3gLYlV5rD3fhirhWKtei
678,Greatest Hits,spotify:album:2eDs8NuigDls3kImG3u2yM,Rubén Blades,spotify:artist:5BwMgvRwlq61SmknvsVIQj,445053.0,0.0,0.0,Pedro Navaja,spotify:track:2TF8pQraJ29Ig9ZcPOqFHy
679,Mary Poppins Original Soundtrack,spotify:album:4I53uIfFAiQPKjXFNN2k4d,Richard Sherman,spotify:artist:1gEBrIx4KtcNEpTetKrAJH,181826.0,0.0,0.0,Overture - Mary Poppins,spotify:track:3hBclBMqepkBXic1rV0YSK
680,Speak And Spell (Remastered),spotify:album:0Zp2eVzR9FW6lKX05lRpcu,Depeche Mode,spotify:artist:762310PdDnwsDxAQxzQkfX,220893.0,0.0,0.0,Just Can't Get Enough - Remastered,spotify:track:0qi4b1l0eT3jpzeNHeFXDT
681,Urban Legend,spotify:album:1oFucub5OjyG4XPsDUzhil,T.I.,spotify:artist:4OBJLual30L7gRl5UkeRcT,252120.0,0.0,0.0,Get Loose (feat. Nelly),spotify:track:6XEdcabYf2UW155iSM2jFt
682,God Is Able (Deluxe Edition) [Live],spotify:album:2dqBYO5gsd1IJ8GUAg2yHA,Hillsong Worship,spotify:artist:3SgHzT552wy2W8pNLaLk24,280160.0,0.0,0.0,God Is Able - Live,spotify:track:0nEjnq2b3BDztDuON73I2j
683,Storyteller,spotify:album:4q3SkZWPYJtKno1RbnrjL4,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,193333.0,0.0,0.0,Church Bells,spotify:track:67citk3uzWs5qbaIVKTeg8
684,Blaque,spotify:album:4M3ZR714EWG904OX0XXQbp,Blaque,spotify:artist:1nSRa2YjjFWJLHGKM07oGQ,218186.0,0.0,0.0,Bring It All to Me,spotify:track:1cjBan0t4eBk2Y5j17hdyf
685,Ocean Floor Kisses,spotify:album:1hrN1cESv3poG39xumxOvy,Galimatias,spotify:artist:0tOrKkXIn3VYyVHFEPG6Xd,214909.0,0.0,0.0,Ocean Floor Kisses,spotify:track:1hgVBq83CWNGuNLmkSGO2C
686,People Keep Talking,spotify:album:0U2j0WaDMic6tJ8ijfhkpu,Hoodie Allen,spotify:artist:382aq8Pij5V2nE2JMHMoxl,209528.0,0.0,0.0,Numbers,spotify:track:6mcn4XZlqytScW2UYk6J19
687,I Know What You Did Last Winter,spotify:album:3YrrgWSe5DyXjkex1uMywO,Wintertime,spotify:artist:1XNVFs9EIrPqDsmARzDKR7,260131.0,0.0,0.0,Thru It All - Remix,spotify:track:6zkK3JvLYHCxKUcBaEzc0W
688,Escapism,spotify:album:2IY7M0PuMq7TltqtwFAzh8,Sam Gellaitry,spotify:artist:07UJz804RJxqNvxFXC3h9H,219474.0,0.0,0.0,LONG DISTANCE,spotify:track:5vG7iwUFxDI8xSDfya1Ist
689,Stoney,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,194333.0,0.0,0.0,Patient,spotify:track:5DLTuH4A5VZB2HKpqHQR6t
690,Kanye,spotify:album:1kDxLifAXYG0I81ynPPRcn,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,229946.0,0.0,0.0,Kanye,spotify:track:5brMyscUnQg14hMriS91ks
691,Mirrorwriting,spotify:album:5CJOl1iSeSoSLR5qpkSS27,Jamie Woon,spotify:artist:1fUMEn4Yk7ZUloozE0fRLL,322400.0,0.0,0.0,Night Air,spotify:track:4XmexXZGn0JTk2OfPlxZuY
692,Save This House,spotify:album:40n8gOc7BnTShOVIbe6ikf,Spirit Of The West,spotify:artist:1wheYCHOG8jXrzyqvbEjKH,276173.0,0.0,0.0,Home For A Rest,spotify:track:41hzhXfYJYVFWF21JrmkA9
693,Nocturne,spotify:album:2JTU8HtBc9nEt0PaZzbSMx,Wild Nothing,spotify:artist:6NrkINd80slV25wkBu9mEB,258560.0,0.0,0.0,Shadow,spotify:track:5Gw9k92WbpQTUmDBYcIL8s
694,Tha Carter IV,spotify:album:1uuSC0RCJB3dSp8Mb6GflZ,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,198280.0,0.0,0.0,MegaMan,spotify:track:00NUqFMIpCsrYPbM9YpVHQ
695,Awakening,spotify:album:5ZepsoS1zp9MHxH27TQqgm,Random Forest,spotify:artist:2FIKDET7MkO9hQgSyIW9ia,303673.0,0.0,0.0,Fireflies,spotify:track:1dhjmr1m86R9NUDRBpWowk
696,If You're Reading This It's Too Late,spotify:album:0ptlfJfwGTy0Yvrk14JK1I,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,320400.0,0.0,0.0,Jungle,spotify:track:7JXZq0JgG2zTrSOAgY8VMC
697,Cheap Thrills,spotify:album:2rogKfOpmCFuqNhtGKf2dX,Big Brother & The Holding Company,spotify:artist:4J69yWrKwWJgjv3DKTZcGo,567973.0,0.0,0.0,Ball and Chain,spotify:track:6jXzkgISP6UfMEEaKkxWJw
698,It Will Rain,spotify:album:73pAZrAw8W3Ey9hBJYOVLt,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,257847.0,0.0,0.0,It Will Rain,spotify:track:4rMNgxEwGWoPHIUcvB5BrB
699,Fetty Wap,spotify:album:2gKQvajkEEaDtkqJ8FJ4uw,Fetty Wap,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,312240.0,0.0,0.0,Again,spotify:track:3ESSGgWzRf1xvP7G5hHMhB
700,Nellyville,spotify:album:502wXEj9iWWdqaAi0CO75M,Nelly,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,289173.0,0.0,0.0,Dilemma,spotify:track:4nthV2eZAXnt4yiJMocLkG
701,Heart Break,spotify:album:1bTjSqotSDtUjcwFfukTQP,New Edition,spotify:artist:1mFX1QlezK1lNPKQJkhwWb,297706.0,0.0,0.0,Can You Stand The Rain,spotify:track:1vbe9sh7U9vdMceAhitWr2
702,A Christmas Celebration,spotify:album:1vlF1wVnfDOQ2T12U6WOwv,Celtic Woman,spotify:artist:6NWtt9pNOL2Gx7kBykdE5x,138762.0,0.0,0.0,Carol Of The Bells,spotify:track:77S7uMHFlr3U6KyMUVgD17
703,Fall for You,spotify:album:1SE1QWMEczbZDVfXA6lhCD,Christian French,spotify:artist:7naAJDAh7AZnf18YYfQruM,240011.0,0.0,0.0,Fall for You,spotify:track:7JKdB79MjDgH9GE72AChkY
704,...Somewhere More Familiar,spotify:album:2lHGAzINLOdD0505xdjpyZ,Sister Hazel,spotify:artist:7m60UAnbgFFNuJbmS6OxTk,218706.0,0.0,0.0,All For You,spotify:track:2skmOCFU64Bg7Ytkgwliwe
705,The 20/20 Experience (Deluxe Version),spotify:album:0O82niJ0NpcptYRxogeEZu,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,326280.0,0.0,0.0,Suit & Tie,spotify:track:6vt0I1cw1YmAIKDJvHVIM5
706,Higher Wider Deeper: Raw Moments,spotify:album:3RwLkL2ECUMipyffp5NOah,Citipointe Live,spotify:artist:5aCopGFOGbHyfqe3yotDPu,314346.0,0.0,0.0,I Love You Lord,spotify:track:7xCctle8XWNVb0OY6GazUG
707,Bangarang EP,spotify:album:57ttSPbY8MHl7xQAhUVgIm,Skrillex,spotify:artist:5he5w2lnU9x7JFhnwcekXX,215253.0,0.0,0.0,Bangarang (feat. Sirah),spotify:track:3V2cgvvI483DKomiZBYsAA
708,Escape,spotify:album:43wpzak9OmQfrjyksuGwp0,Journey,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,250986.0,0.0,0.0,Don't Stop Believin',spotify:track:4bHsxqR3GMrXTxEPLuK5ue
709,Born To Reign,spotify:album:4csUs06rH3Wby7s6Y318ZE,Will Smith,spotify:artist:41qil2VaGbD194gaEcmmyx,113266.0,0.0,0.0,Born To Reign,spotify:track:1yAiAKniT2XjYNBZ2jsjmi
710,Welcome to the New,spotify:album:4xBIDYQZtXRghjFPwqDLsP,MercyMe,spotify:artist:6APm8EjxOHSYM5B4i3vT3q,206586.0,0.0,0.0,Dear Younger Me,spotify:track:4ZpmGpw5L8kG0VNr3Zhgji
711,Man Of Steel,spotify:album:4HhinqNembckw2pMoDWAZ4,Hans Zimmer,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,1691320.0,0.0,0.0,Man of Steel (Hans' Original Sketchbook),spotify:track:3x0u0TFu2JoGUIERBEd2Lv
712,Down On My Luck,spotify:album:41S750enpnZ3Qmas9zhNnm,Vic Mensa,spotify:artist:27w1NoOLMX7tJMYqcetPyG,209472.0,0.0,0.0,Down On My Luck,spotify:track:3ZuHoaPp0mQllnIzOyc2k6
713,Andrew McMahon In The Wilderness,spotify:album:1FtH1WWaGL1OvhTMAMw5XI,Andrew McMahon in the Wilderness,spotify:artist:716ZwtZBmwROBXcFmCzfdM,223879.0,0.0,0.0,Cecilia And The Satellite,spotify:track:2Kgjd9G808FhUDRhS2gidG
714,Disappear,spotify:album:5ctCtKVcOIwfSmmhmuxZrE,Seryn,spotify:artist:3ldZSv4kK1NQnohM0sjIR0,201974.0,0.0,0.0,Disappear,spotify:track:6bvF3uR8yXSgEOPFoEoy7C
715,Q's Jook Joint,spotify:album:5zq1m9RP5iwHBRQlgbROx1,Quincy Jones,spotify:artist:3rxIQc9kWT6Ueg4BhnOwRK,450600.0,0.0,0.0,Slow Jams,spotify:track:6CtrSJaPZxcGn991fLgxJF
716,Layers,spotify:album:3nxlM2DFwij3JVP55yNRya,Kungs,spotify:artist:7keGfmQR4X5w0two1xKZ7d,195546.0,0.0,0.0,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,spotify:track:0tICYNayWWhH9GPeFrfjfD
717,Blowin' Your Mind!,spotify:album:7dsWupQRlFuhG8FGiQAUjC,Van Morrison,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,183306.0,0.0,0.0,Brown Eyed Girl,spotify:track:3yrSvpt2l1xhsV9Em88Pul
718,When Was The Last Time,spotify:album:6SVzzB0SnMlBXcHsmhNxzC,Darius Rucker,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,212320.0,0.0,0.0,If I Told You,spotify:track:4Az17HfqonKSWNsaLgTBeK
